ward,precinct,total,No Candidate,No Candidate Percent
3706,37,6,0,0,0.0
3707,37,7,0,0,0.0
3708,37,8,0,0,0.0
3709,37,9,0,0,0.0
3710,37,10,0,0,0.0
3712,37,12,0,0,0.0
3713,37,13,0,0,0.0
3714,37,14,0,0,0.0
3715,37,15,0,0,0.0
3716,37,16,0,0,0.0
3717,37,17,0,0,0.0
3718,37,18,0,0,0.0
3720,37,20,0,0,0.0
3721,37,21,0,0,0.0
3722,37,22,0,0,0.0
3723,37,23,0,0,0.0
3724,37,24,0,0,0.0
3725,37,25,0,0,0.0
3726,37,26,0,0,0.0
3727,37,27,0,0,0.0
3728,37,28,0,0,0.0
3729,37,29,0,0,0.0
3730,37,30,0,0,0.0
3731,37,31,0,0,0.0
3732,37,32,0,0,0.0
3733,37,33,0,0,0.0
3734,37,34,0,0,0.0
3735,37,35,0,0,0.0
3736,37,36,0,0,0.0
3737,37,37,0,0,0.0
3738,37,38,0,0,0.0
3740,37,40,0,0,0.0
3741,37,41,0,0,0.0
3743,37,43,0,0,0.0
